ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity
dm_control_c5_95,1,3710,526,25.87902627,71.50524456,0.801591076,310.509668,0.590322563,0.261831972,3.819243277,0.227213823,63.51682771,37.97497632,0.773222274,1.324622408,0.142741453
dm_control_c5_96,1,2209,320,20.18506018,52.32590181,0.781210788,225.2964646,0.704051452,0.281465743,3.55283023,0.249221184,47.79871021,29.83917342,0.790105901,1.218551886,0.131950011
dm_control_c5_98,1,3886,538,25.78043914,79.61155695,0.844514058,389.3025612,0.745790347,0.208042911,4.806700664,0.196536145,67.8363832,36.3286479,0.731801465,1.407664676,0.176835596
dm_control_c5_99,1,2816,358,21.34993576,74.94664769,0.919949692,230.4386002,0.643683241,0.291065825,3.43564896,0.222914072,65.7646052,25.7821212,0.626128128,1.200252884,0.142563873
dm_control_c9_12,1,2145,421,23.15240481,55.73149917,0.77325393,237.3319985,0.563733963,0.30647121,3.262949229,0.297736917,52.70175379,33.41799711,0.796301758,1.138735306,0.141889641
dm_control_c9_24,1,1794,353,21.20031979,51.97114584,0.574912918,239.9888527,0.679855107,0.277524427,3.603286419,0.288163265,44.44365797,36.36444995,0.904552156,1.445841713,0.227633627
dm_control_c9_29,1,1496,237,17.33448968,52.63078947,0.963178635,149.01829,0.631433432,0.365444439,2.736394078,0.406196213,51.61598019,13.87758936,0.518519301,0.933334379,0.104795546
dm_control_c9_37,1,1221,251,17.84124116,41.10960958,0.777937868,166.9472222,0.667788889,0.33573432,2.978545652,0.29342723,38.23293318,24.02332743,0.792679764,1.261184353,0.182672843
dm_control_c9_38,1,2070,337,19.93114994,48.01041554,0.471248015,205.2314934,0.657793248,0.305097201,3.277643964,0.280071813,40.54969481,35.7648609,0.939148946,1.2282072,0.188870411
dm_control_c9_39,1,1537,278,18.81384048,53.75872022,0.906179098,171.2903679,0.616152403,0.345059817,2.898048252,0.327444052,45.97017914,19.44051875,0.650303103,1.203605181,0.187208303
dm_control_c9_40,1,1560,310,19.86716535,49.2036584,0.896500387,188.1898628,0.607064074,0.331657294,3.015160582,0.347144457,49.32117286,21.85139798,0.665614717,1.221132525,0.203089047
dm_control_c9_41,1,2210,338,20.74499858,65.12296062,0.825605912,217.2670273,0.642801856,0.299964224,3.333730897,0.22324967,60.42894444,34.09686139,0.751163882,1.361475006,0.180712968
dm_control_c9_42,1,1950,408,22.56758334,59.81638571,0.90282217,250.8650071,0.627162518,0.282614761,3.538385596,0.285714286,55.94132688,24.05555958,0.655754607,1.269806324,0.138966445
dm_control_c9_43,1,2208,483,24.77299862,53.00943312,0.617514402,266.9238816,0.553783987,0.29156878,3.429722484,0.344039971,46.58219069,36.63966806,0.886881939,1.277425189,0.130234983
dm_control_c9_45,1,1365,380,19.64157789,39.81205847,0.688398676,173.6751442,0.573185294,0.355294576,2.814565902,0.379699248,37.58198963,27.25943921,0.851664558,1.205271759,0.14894809
dm_control_c9_46,1,1980,324,20.31082501,51.66236541,0.815730562,192.1604256,0.593087733,0.332057646,3.011525291,0.282229965,48.95889563,28.31939494,0.760547212,1.340968728,0.217994986
dm_control_c9_7,1,2301,304,19.67396304,64.47480128,0.901956713,188.645707,0.620545089,0.327638401,3.052145284,0.263888889,54.847556,23.6846257,0.657135036,1.333686723,0.287462361
lat_control_c1_0,2,2356,258,18.12445317,62.64982043,0.779332504,186.5330086,0.722996157,0.305252402,3.275977498,0.199535963,57.70469628,36.15837452,0.791587394,1.096168775,0.192134105
lat_control_c1_1,2,1599,202,15.87770229,54.45181356,0.945162256,125.2842712,0.632748845,0.398144734,2.511649444,0.284482759,55.15701726,18.01434509,0.571490286,1.309715099,0.348765267
lat_control_c1_10,2,6150,452,23.98967016,95.01578816,0.956713698,327.0660172,0.723597383,0.230429845,4.339715637,0.16241466,104.7857555,30.4958774,0.539472663,1.24229784,0.206318616
lat_control_c1_11,2,1634,283,18.98227571,44.64302857,0.697028986,195.8111832,0.691912308,0.304551441,3.28351755,0.302997859,37.13173954,26.62505206,0.846783886,1.411130244,0.332315663
lat_control_c1_12,2,1680,180,15.13879513,50.60632372,0.914157393,123.2193001,0.684551667,0.385977907,2.590821862,0.238095238,51.55589759,20.89866889,0.63667843,1.263298745,0.220603838
lat_control_c1_13,2,4592,493,25.05408341,82.49242389,0.708839255,334.4152596,0.678327099,0.23536523,4.248715927,0.18125,74.83886443,52.78909369,0.839863115,1.240617912,0.199870204
lat_control_c1_14,2,2592,726,22.19783106,55.07267925,0.386159914,270.4325035,0.698791999,0.257870419,3.877916684,0.247126437,46.29441882,42.70344646,0.960433158,1.451772568,0.24391682
lat_control_c1_15,2,3080,512,24.92671053,71.70076708,0.570929404,356.7228714,0.730989491,0.21952495,4.555290858,0.231060606,57.77550649,47.43364211,0.906090038,1.311916337,0.157659822
lat_control_c1_16,2,3055,313,19.96306533,66.28725368,0.794677252,248.2609307,0.793165913,0.252620576,3.958505733,0.190853659,57.52118473,34.91721009,0.779122698,1.12597722,0.141260128
lat_control_c1_17,2,2205,175,14.9270533,51.54609588,0.877457033,144.1837662,0.823907235,0.325242725,3.074626805,0.151253241,61.4415112,29.47074314,0.692571473,1.254659874,0.219363028
lat_control_c1_18,2,2491,319,20.15349634,63.65532185,0.671416077,227.3969696,0.712843165,0.278429726,3.591570529,0.193450576,53.6798346,39.78108387,0.860860382,1.189918557,0.138123484
lat_control_c1_19,2,2494,305,19.47884453,58.07753438,0.54973534,199.5330086,0.669573854,0.30668908,3.260631253,0.221891288,45.81658551,38.27237554,0.913968756,1.08114264,0.143809603
lat_control_c1_2,2,4096,430,21.58716455,77.1038261,0.818283492,278.2609307,0.760275767,0.243721163,4.103049521,0.165311653,68.5139188,39.38281881,0.758165459,1.189734561,0.162151969
lat_control_c1_20,2,2520,352,21.17026971,63.78871374,0.75606221,265.4325035,0.754069612,0.250566012,3.990964269,0.230517354,54.0289894,35.36196053,0.809011594,1.349174764,0.227674329
lat_control_c1_21,2,1584,243,16.62206309,53.26349594,0.906208058,171.5979797,0.7907741,0.304314488,3.286074245,0.244920993,48.42000794,20.47353201,0.650255385,1.200353235,0.121057654
lat_control_c1_22,2,3604,555,24.17471719,73.92563831,0.767770772,354.6101731,0.772571183,0.214170714,4.669172465,0.174990469,64.92730129,41.60052057,0.800452761,1.368978112,0.209968467
lat_control_c1_23,2,3248,510,23.72281347,70.21395873,0.842632651,313.4030663,0.709056711,0.237800534,4.205205023,0.20462963,69.52878416,37.44047329,0.733817978,1.34751799,0.215150737
lat_control_c1_24,2,2451,283,18.98227571,67.41661516,0.889886033,216.9177849,0.76649394,0.274917882,3.637449823,0.222834646,61.41628996,28.01706191,0.675413141,1.361602408,0.242692056
lat_control_c1_25,2,4290,567,26.77375326,68.41052551,0.591225758,433.4091629,0.769820893,0.194071177,5.152748663,0.211257036,60.06897909,48.44599859,0.898056852,1.332359298,0.170733591
lat_control_c1_26,2,3213,466,23.20733348,63.63961031,0.82435198,318.3675324,0.75264192,0.229005728,4.366703011,0.212136409,58.82562038,33.29986412,0.752381265,1.408496451,0.217862427
lat_control_c1_27,2,1830,314,19.96306533,65.9241989,0.829477302,213.01829,0.680569616,0.294415186,3.396563929,0.229977957,52.92599057,29.56130522,0.747355621,1.298272115,0.225607696
lat_control_c1_28,2,3600,495,25.10485162,73.55270219,0.664124298,345.6873375,0.698358258,0.228151884,4.383045108,0.184288905,63.02472062,47.11867871,0.864651476,1.447721986,0.23720911
lat_control_c1_29,2,5695,599,27.29185105,86.49277426,0.818498809,423.3441918,0.723665285,0.202529952,4.937541292,0.155958411,81.80398374,46.99706141,0.757963208,1.242186208,0.153343915
lat_control_c1_3,2,3599,486,24.87557876,64.07807737,0.443351254,380.4386002,0.782795474,0.205417998,4.868122615,0.193548387,57.3643006,51.41837383,0.946756547,1.379973275,0.166204805
lat_control_c1_30,2,3528,621,26.60678836,70.72481884,0.633357907,430.0304833,0.773436121,0.194376199,5.144662795,0.216174184,61.34340516,47.47114653,0.879692563,1.439401852,0.175879573
lat_control_c1_31,2,2009,293,19.31474014,50.96076922,0.517229388,223.3259018,0.762204443,0.271706261,3.680445187,0.227131783,46.34938333,39.66797182,0.925119889,1.368858632,0.238462539
lat_control_c1_4,2,1178,250,17.80552293,38.47076812,0.382425079,192.01829,0.771157791,0.291314437,3.432716932,0.2763596,39.80625196,36.78043957,0.961242167,1.364253229,0.225000842
lat_control_c1_5,2,4725,625,28.20947918,79.71198153,0.768416763,457.2436867,0.731589899,0.19381939,5.159442504,0.227025064,66.26151635,42.40404062,0.799968591,1.31558792,0.162780718
lat_control_c1_6,2,2976,266,18.40330728,77.80102827,0.948579718,204.2609307,0.767898236,0.28304823,3.532966797,0.208955224,70.99231463,22.47178917,0.562617398,1.291760942,0.216253121
lat_control_c1_7,2,2728,267,18.43786751,66.12866247,0.942343401,197.5979797,0.74006734,0.293142011,3.411315891,0.20045045,69.84195916,23.37243335,0.578487206,1.329621929,0.248931085
lat_control_c1_8,2,1813,242,17.55346034,51.54609588,0.761514605,178.2903679,0.736737057,0.309303428,3.233071179,0.22,50.73122409,32.88132874,0.805076239,1.192132556,0.177614253
lat_control_c1_9,2,2268,391,21.93819837,54.70831747,0.647673746,274.1248917,0.725198126,0.251421469,3.977385088,0.225402504,47.9317415,36.52004657,0.872879024,1.349767152,0.195559473
lat_control_c3_0,2,1116,218,16.66031875,40.45985665,0.924638329,130.4974747,0.598612269,0.40108006,2.493267803,0.405959032,42.03131995,16.00747582,0.617127519,1.00945675,0.292724799
lat_control_c3_1,2,2915,310,19.86716535,69.3108938,0.912923825,227.882251,0.735104035,0.273889434,3.651108355,0.204890945,74.13703143,30.25754604,0.638850524,1.082294689,0.218022636
lat_control_c3_10,2,1218,231,17.14987857,58.30951895,0.967612641,148.2609307,0.641822211,0.363399395,2.751793243,0.330472103,61.57445952,15.54383491,0.502433725,1.107223456,0.196485934
lat_control_c3_11,2,3528,448,23.88328529,91.78779875,0.932158457,317.3380951,0.708343962,0.236440423,4.229395233,0.202074876,79.50333678,28.784228,0.601706378,1.09994842,0.169694813
