ID,LABEL,Area_bbox,Area_filled,equivalent_diameter_area,feret_diameter_max,Eccentricity,Perimeter,Perimeter_to_Surface_Ratio,Sphericity,Spherical Dispropotion,Solidity,AXIS,axis,Elogantion,Fractal Dimension,Lacunarity,Mom2,Mom3,MomH2,MomH3,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Corralation,Intensity_Max,Intensity_Mean,Intesinty_Min,Shannon_Entropy,quartiles_25,quartiles_50,quartiles_75
pc_299_b_30,2,1080,248,17.55346033766304,46.647615158762406,0.8566284941240243,166.5685424949238,0.6882997623757182,0.33106984797902395,3.0205106448212655,0.28878281622911695,43.43092029487089,22.407477096629204,0.7182852769031142,1.305618787254565,0.22291675899064767,589992.0,14619666.0,0.003967421852629604,0.0002769485213924864,1737.596774193549,30.758064516129036,0.029340856110229047,0.005376344086021506,0.07332355751067665,0.46525075298905644,252.0,104.02892561983471,2.0,0.9334633171454341,81.25,102.0,129.0
pc_299_b_31,2,1204,175,14.927053303604616,46.61544808322666,0.9657394781517163,126.21930009000631,0.7212531433714646,0.37153367959501543,2.691546029124559,0.25584795321637427,56.071925685674145,14.551422081505104,0.509424682407397,0.8072609007219903,0.11376525159597291,755739.0,28079981.0,0.06446348578984316,0.017759804418570842,3185.848484848485,41.83333333333333,0.020944554477846763,0.007575757575757576,0.08703882797784893,0.39561883971838124,249.0,118.58857142857143,2.0,0.4401510933219908,85.0,110.0,158.5
pc_299_b_32,2,1406,195,15.756957549709801,50.32891812864648,0.9474403000011862,120.29036790187178,0.6168736815480604,0.4115204146808854,2.430013103421498,0.33276450511945393,51.5091318047804,16.479451218013462,0.5656258610392348,1.116123395134624,0.3403246882773359,770666.0,27271444.0,0.010278807785804011,0.001105935395412364,1962.1849710982658,33.91907514450867,0.027260490662778847,0.005980821277022285,0.07733576971248353,0.6430912270013843,250.0,111.68205128205128,14.0,0.6049528487124581,80.5,100.0,128.0
pc_299_b_33,2,1944,284,18.982275710779543,56.04462507680822,0.8494555003223418,187.88225099390854,0.6638948798371327,0.31740399961108856,3.1505589130108267,0.22658126501200962,55.56428789737935,29.31906675601382,0.7264022734216729,1.1274474269145256,0.12352242405444273,879684.0,31018050.0,0.00236669915634995,9.743643447223054e-05,1563.656862745098,30.18627450980392,0.02099315348812589,0.005046136101499423,0.07103616052053646,0.23836489210979128,240.0,103.69257950530036,2.0,0.9222600219559127,84.0,103.0,121.0
pc_299_b_34,2,1890,312,19.931149940667517,56.72741841473134,0.8739635494148976,177.12489168102786,0.5677079861571406,0.35351075524696884,2.828768248653092,0.23944742900997698,53.690143840409625,26.09295222676591,0.6971308883821377,1.245149535878679,0.2117156119407421,1123557.0,39560785.0,0.0035769844835658988,0.00023546404805451545,1737.053497942387,31.967078189300413,0.02609011496196724,0.0041490965130654206,0.06441348083332728,0.7490871095372454,254.0,111.70192307692308,1.0,0.9681070086867084,75.75,98.5,140.25
pc_299_b_35,2,3249,289,19.182445840623714,73.7563556583431,0.9819606785657502,191.53910524340094,0.6627650700463701,0.3146272968864868,3.178363765305419,0.27341532639545885,80.74547971041312,15.267777932714688,0.4348393198522046,1.062742842540213,0.20647662953487442,907870.0,29277096.0,0.006108515511961742,0.0006515711740732947,1795.9124423963133,32.86175115207373,0.030464755974538918,0.004608294930875576,0.06788442333021306,0.6434291888227407,247.0,112.69896193771626,2.0,0.6356422746162417,79.0,103.0,138.0
pc_299_b_36,2,621,125,12.6156626101008,31.906112267087632,0.9580926843704406,79.94112549695429,0.6395290039756343,0.4957807727834669,2.017020535882604,0.4528985507246377,35.0177240773958,10.03112079676917,0.5352180753440996,1.143405987607766,0.3548466162547063,369971.0,8669343.0,0.0030326413026885075,0.0001383538014507727,2726.525252525253,39.555555555555564,0.04026329421603461,0.010305070911131519,0.10151389516283728,0.5245240665182972,250.0,131.384,15.0,0.6203272377664465,94.0,127.0,161.0
pc_299_b_37,2,540,178,15.054455784347004,37.64306044943742,0.9583964092953761,109.63351365237939,0.6159186160246033,0.4313915163373993,2.3180798929246476,0.536144578313253,36.6598626873065,10.464212335834961,0.5342663908480302,1.0545393228316813,0.22399715404702703,647561.0,17157953.0,0.0014549488486534862,6.277108459569763e-05,4452.014598540146,52.131386861313864,0.032471072954738854,0.0072992700729927,0.0854357657716761,0.45667848456554777,255.0,153.85955056179776,2.0,0.8976017376476779,111.0,144.0,209.0
pc_299_b_38,2,2464,421,22.22649192646566,58.59180830116101,0.8326708381624655,247.71677477306463,0.6384452958068676,0.2818807237225903,3.5475998031853306,0.25576796308503624,52.566916594107106,29.10988943706702,0.7441560659638693,1.2284822616113305,0.1498954855166409,1480199.0,51589981.0,0.0007422742218371018,2.384606093399454e-05,2282.1920529801323,36.94039735099338,0.02690477145795217,0.0033989737292224025,0.05830071808496361,0.5574707611674514,254.0,128.24742268041237,2.0,1.3338050355285536,93.0,123.0,156.25
pc_299_b_39,2,1161,175,14.927053303604616,47.01063709417264,0.9682530117446706,116.87615433949868,0.6678637390828496,0.40123429165994795,2.4923094082085955,0.37553648068669526,49.64496424922482,12.409861376625713,0.4999722081776792,0.5583964323845634,0.07429081962511912,917753.0,44440723.0,0.05218240944096525,0.01308404632111012,876.823943661972,22.894366197183096,0.03262620802161882,0.00704225352112676,0.08391813582966891,0.7239075042149432,247.0,110.32571428571428,9.0,0.42765080008052025,89.0,106.0,126.0
